Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Rwanda,RWA,2006,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2005,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2004,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2003,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2002,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2001,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2000,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Rwanda,RWA,2023,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.23905723905724
Rwanda,RWA,2022,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.3247100802855
Rwanda,RWA,2021,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,14.989939637827
Rwanda,RWA,2020,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.1694915254237
Rwanda,RWA,2019,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,22.1703617269545
Rwanda,RWA,2018,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,30.2564102564103
Rwanda,RWA,2017,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,33.0289193302892
Rwanda,RWA,2016,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,31.8250377073906
Rwanda,RWA,2015,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,38.3301707779886
Rwanda,RWA,2014,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,45.6057007125891
Rwanda,RWA,2013,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,56.639566395664
Rwanda,RWA,2012,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,51.1450381679389
Rwanda,RWA,2011,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,54.8850574712644
Rwanda,RWA,2010,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,57.1428571428571
Rwanda,RWA,2009,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,46.7948717948718
Rwanda,RWA,2008,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,44.5614035087719
Rwanda,RWA,2007,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,50.7936507936508
Rwanda,RWA,2006,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,51.8796992481203
Rwanda,RWA,2005,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,47.6439790575916
Rwanda,RWA,2004,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,41.7808219178082
Rwanda,RWA,2003,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,33.8888888888889
Rwanda,RWA,2002,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,42.1052631578947
Rwanda,RWA,2001,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,40
Rwanda,RWA,2000,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,36.5269461077844
Rwanda,RWA,2021,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,59.8933601609658
Rwanda,RWA,2020,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,63.3265536723164
Rwanda,RWA,2019,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,51.1283547257876
Rwanda,RWA,2018,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,47.2217948717949
Rwanda,RWA,2017,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,50.5372907153729
Rwanda,RWA,2016,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,52.9984917043741
Rwanda,RWA,2015,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,66.022770398482
Rwanda,RWA,2014,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,72.4536817102138
Rwanda,RWA,2013,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,67.5365853658537
Rwanda,RWA,2012,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,69.8905852417303
Rwanda,RWA,2011,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,65.1408045977011
Rwanda,RWA,2010,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,67.7073170731707
Rwanda,RWA,2009,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,52.4487179487179
Rwanda,RWA,2008,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,55.6736842105263
Rwanda,RWA,2007,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,49.5357142857143
Rwanda,RWA,2006,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,48.2781954887218
Rwanda,RWA,2005,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,52.6806282722513
Rwanda,RWA,2004,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,58.6917808219178
Rwanda,RWA,2003,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,66.1166666666667
Rwanda,RWA,2002,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,58.1988304093567
Rwanda,RWA,2001,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,60.32
Rwanda,RWA,2000,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,63.4790419161677
Rwanda,RWA,2021,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,51340000
Rwanda,RWA,2020,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,33440000
Rwanda,RWA,2019,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,36170000
Rwanda,RWA,2018,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,58330000
Rwanda,RWA,2017,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,54030000
Rwanda,RWA,2016,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,26380000
Rwanda,RWA,2015,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,65940000
Rwanda,RWA,2014,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,101030000
Rwanda,RWA,2013,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,102210000
Rwanda,RWA,2012,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,93670000
Rwanda,RWA,2011,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,77690000
Rwanda,RWA,2010,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,82320000
Rwanda,RWA,2009,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2640000
Rwanda,RWA,2008,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1670000
Rwanda,RWA,2007,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2830000
Rwanda,RWA,2006,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1420000
Rwanda,RWA,2005,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1620000
Rwanda,RWA,2004,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1690000
Rwanda,RWA,2003,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1010000
Rwanda,RWA,2002,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1520000
Rwanda,RWA,2001,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1480000
Rwanda,RWA,2000,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1010000
Rwanda,RWA,2021,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,5.16498993963783
Rwanda,RWA,2020,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.77853107344633
Rwanda,RWA,2019,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.22053675612602
Rwanda,RWA,2018,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,7.47820512820513
Rwanda,RWA,2017,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,8.22374429223744
Rwanda,RWA,2016,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.9788838612368
Rwanda,RWA,2015,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,12.5123339658444
Rwanda,RWA,2014,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,23.9976247030879
Rwanda,RWA,2013,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,27.6991869918699
Rwanda,RWA,2012,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,23.8346055979644
Rwanda,RWA,2011,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,22.3247126436782
Rwanda,RWA,2010,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,28.6829268292683
Rwanda,RWA,2009,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.846153846153846
Rwanda,RWA,2008,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.585964912280702
Rwanda,RWA,2007,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.12301587301587
Rwanda,RWA,2006,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.533834586466165
Rwanda,RWA,2005,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.848167539267016
Rwanda,RWA,2004,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.15753424657534
Rwanda,RWA,2003,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.561111111111111
Rwanda,RWA,2002,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.888888888888889
Rwanda,RWA,2001,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.986666666666667
Rwanda,RWA,2000,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.604790419161677
Rwanda,RWA,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.9
Rwanda,RWA,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.4
Rwanda,RWA,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.7
Rwanda,RWA,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.8
Rwanda,RWA,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,82.8
Rwanda,RWA,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.5
Rwanda,RWA,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.5
Rwanda,RWA,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.3
Rwanda,RWA,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88
Rwanda,RWA,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88.5
Rwanda,RWA,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88.8
Rwanda,RWA,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.7
Rwanda,RWA,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.5
Rwanda,RWA,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.5
Rwanda,RWA,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.6
Rwanda,RWA,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.3
Rwanda,RWA,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.6
Rwanda,RWA,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.2
Rwanda,RWA,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.6
Rwanda,RWA,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.3
Rwanda,RWA,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.1
Rwanda,RWA,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.9
Rwanda,RWA,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.8
Rwanda,RWA,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.8
Rwanda,RWA,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,90.8
Rwanda,RWA,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,91.1
Rwanda,RWA,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.2
Rwanda,RWA,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88.4
Rwanda,RWA,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.5
Rwanda,RWA,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.3
Rwanda,RWA,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.6
Rwanda,RWA,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.8
Rwanda,RWA,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,80.1
Rwanda,RWA,2023,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,117.402877595946
Rwanda,RWA,2022,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,123.989912374718
Rwanda,RWA,2021,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,130.629653981414
Rwanda,RWA,2020,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,136.856241721961
Rwanda,RWA,2019,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,130.181669486199
Rwanda,RWA,2018,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,138.773554469241
Rwanda,RWA,2017,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,145.500942498378
Rwanda,RWA,2016,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,147.383264214429
Rwanda,RWA,2015,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,153.227023364841
Rwanda,RWA,2014,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,163.901191444101
Rwanda,RWA,2013,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,170.411934643722
Rwanda,RWA,2012,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,173.902475273923
Rwanda,RWA,2011,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,182.586309043025
Rwanda,RWA,2010,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,191.627134855751
Rwanda,RWA,2009,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,201.211615375502
Rwanda,RWA,2008,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,206.595145257747
Rwanda,RWA,2007,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,224.125639507787
Rwanda,RWA,2006,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,236.95639814098
Rwanda,RWA,2005,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,252.500786028227
Rwanda,RWA,2004,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,294.777997367311
Rwanda,RWA,2003,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,314.635420080872
Rwanda,RWA,2002,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,322.825932542732
Rwanda,RWA,2001,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,360.351515630049
Rwanda,RWA,2000,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,390.815545120238
Rwanda,RWA,1999,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,538.994055621805
Rwanda,RWA,1998,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,547.082873487874
Rwanda,RWA,1997,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,1104.1965871246
Rwanda,RWA,1996,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,1091.9410151979
Rwanda,RWA,1995,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,1187.65154570882
Rwanda,RWA,1994,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,1435.19400331482
Rwanda,RWA,1993,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,672.712263478103
Rwanda,RWA,1992,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,656.837542558642
Rwanda,RWA,1991,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,754.141473784036
Rwanda,RWA,1990,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,780.670180201106
Rwanda,RWA,2023,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,76.6779335454565
Rwanda,RWA,2022,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,69.5185638006802
Rwanda,RWA,2021,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,61.9980442162863
Rwanda,RWA,2020,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,56.1005008710885
Rwanda,RWA,2019,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,56.2769414116339
Rwanda,RWA,2018,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,57.49521380372
Rwanda,RWA,2017,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,48.6803048009926
Rwanda,RWA,2016,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,48.7449517303325
Rwanda,RWA,2015,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,41.4947669342893
Rwanda,RWA,2014,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,35.4605030270335
Rwanda,RWA,2013,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,33.2632011639416
Rwanda,RWA,2012,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,35.3650508901236
Rwanda,RWA,2011,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,31.6822828796604
Rwanda,RWA,2010,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,28.1074398163983
Rwanda,RWA,2009,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,29.4221957864235
Rwanda,RWA,2008,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,29.9869373229151
Rwanda,RWA,2007,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,27.6441730010043
Rwanda,RWA,2006,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,28.1743272519084
Rwanda,RWA,2005,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,24.5181195530015
Rwanda,RWA,2004,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,23.59120791975
Rwanda,RWA,2003,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,27.7167188296091
Rwanda,RWA,2002,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,28.451771271568
Rwanda,RWA,2001,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,26.1852948693474
Rwanda,RWA,2000,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,25.3228326364076
Rwanda,RWA,1999,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,19.3914710909985
Rwanda,RWA,1998,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,18.3130217587158
Rwanda,RWA,1997,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,19.8575466026961
Rwanda,RWA,1996,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,23.5512830679392
Rwanda,RWA,1995,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,28.5506928125217
Rwanda,RWA,1994,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,22.967007599135
Rwanda,RWA,1993,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,18.7943264188589
Rwanda,RWA,1992,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,20.8244775073517
Rwanda,RWA,1991,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,19.9283482880087
Rwanda,RWA,1990,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,20.0669612803914
Rwanda,RWA,2023,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,371.93592669295
Rwanda,RWA,2022,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,369.875267295998
Rwanda,RWA,2021,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,362.679226062045
Rwanda,RWA,2020,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,358.249550207672
Rwanda,RWA,2019,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,358.460381878131
Rwanda,RWA,2018,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,357.71621717478
Rwanda,RWA,2017,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,355.180227607058
Rwanda,RWA,2016,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,351.766771528562
Rwanda,RWA,2015,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,354.428994022274
Rwanda,RWA,2014,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,356.664550107493
Rwanda,RWA,2013,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,359.526014729978
Rwanda,RWA,2012,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,358.876407852789
Rwanda,RWA,2011,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,355.228429766864
Rwanda,RWA,2010,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,353.909116593946
Rwanda,RWA,2009,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,355.065028638124
Rwanda,RWA,2008,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,352.090704036979
Rwanda,RWA,2007,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,352.766609707232
Rwanda,RWA,2006,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,355.85273565133
Rwanda,RWA,2005,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,356.546532493533
Rwanda,RWA,2004,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,390.815363964243
Rwanda,RWA,2003,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,398.625613363189
Rwanda,RWA,2002,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,409.083073593481
Rwanda,RWA,2001,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,408.921325852057
Rwanda,RWA,2000,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,412.447351013068
Rwanda,RWA,1999,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,529.142592608143
Rwanda,RWA,1998,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,518.902996023515
Rwanda,RWA,1997,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1002.58917457371
Rwanda,RWA,1996,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1006.69129845953
Rwanda,RWA,1995,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1148.23387240365
Rwanda,RWA,1994,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,857.187986944566
Rwanda,RWA,1993,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,687.290818713038
Rwanda,RWA,1992,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,758.600903679662
Rwanda,RWA,1991,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,839.750045260046
Rwanda,RWA,1990,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,910.047567497647
Rwanda,RWA,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,1.29597316565611
Rwanda,RWA,2015,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0
Rwanda,RWA,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0
Rwanda,RWA,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0
Rwanda,RWA,2015,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0
Rwanda,RWA,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0
Rwanda,RWA,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0
Rwanda,RWA,2015,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0
